# BEAST v1.7.5
# Generated Fri Feb 28 17:28:00 CET 2014 [seed=1393604879633]
state	species.coalescent	speciesTree.rootHeight	posterior	speciation.likelihood	prior	likelihood	species.popMean	speciesTree.splitPopSize1	speciesTree.splitPopSize2	speciesTree.splitPopSize3	speciesTree.splitPopSize4	speciesTree.splitPopSize5	speciesTree.splitPopSize6	speciesTree.splitPopSize7	species.birthDeath.meanGrowthRate	species.birthDeath.relativeDeathRate	388373.treeModel.rootHeight	388373.kappa	388373.frequencies1	388373.frequencies2	388373.frequencies3	388373.frequencies4	388373.clock.rate	388373.treeLikelihood
7410000	-0.05738563896022719	9.011354063720549E-29	-434.1259937977724	123.86315993209988	59.542010109381735	-493.6680039071542	0.34206520436414806	1.1267784373997045	0.7993117371399153	1.5720920353291787	0.5885013130305146	0.2590718700855319	0.468255544269369	1.045010367346193	8.321517026315309E26	0.04026145982011936	0.15968486023746567	1.4396636094248778	0.27946323435160364	0.1949704340502741	0.14301102128257398	0.38255531031554596	0.09618249798415954	-493.6680039071542
7440000	-56.79876533018232	6.16481254186054E-17	-712.1920434270683	72.24083934803151	-215.77389359081985	-496.4181498362484	1.5628293959898404E11	4.22052209543727E11	5.4701307726788586E11	7.530207869229606E11	5.757427442646906E11	8.235629658065948E10	8.13722449525801E11	2.5028019150750195E11	1.209216789340003E16	0.17098863997471134	1.0598412785459171E12	1.3687134776122314	0.31727952724914954	0.1507587062167322	0.15188970789920125	0.3800720586349146	3.132932442876424E-14	-496.4181498362484
7470000	1.8402317171325937	1.257695281243728E-30	-421.7933357180823	134.97381835027838	77.47411364518798	-499.26744936327026	0.06629962770131648	0.24214698606912496	0.3032494993285581	0.11002243151033833	0.03553933268551837	0.18611457607835397	0.11609145252069601	0.07709391867173625	3.218458684215672E29	0.08004258399204518	0.14076939278038197	3.643100419192761	0.2881361246126579	0.16540932533380065	0.18197889936658265	0.36447565068695637	0.2845109933444019	-499.26744936327026
7500000	-3.8477148856614796	1.0363997427692901E-28	-443.07202046845873	125.62464859062065	51.53353039594437	-494.6055508644031	0.7827964803446918	3.553312447757555	3.662830219010492	2.4583828792840086	0.6834027731338633	1.205829849198232	1.6601882913592123	3.874870025162488	1.1888370729878157E27	0.6078219202713809	3.3498058803052517	1.0253540538812935	0.3314052137972397	0.1749139377737946	0.15745651913478412	0.3362243292941793	0.005902377687689479	-494.6055508644031
7530000	-12.400711553339235	3.525807965049327E-27	-490.2196384179706	119.27515073203419	5.12699068525702	-495.3466291032276	52.44084725513796	417.8582877121738	79.8858498039596	43.54273447576137	93.42152283878579	117.65529766745199	12.902081772040301	26.711243692418368	2.5249377649679576E26	0.27886987761734217	173.3936943792782	2.6775681190661835	0.2498713641828007	0.14821832555346373	0.18913701599483485	0.4127732942688983	8.561965414772844E-5	-495.3466291032276
7560000	7.480551482691151	9.941996800344954E-33	-367.7696874492443	143.46789621780786	127.98053437948249	-495.7502218287268	2.3715959559221877E-4	0.0018395298055411894	5.816808402244756E-4	9.675193327747685E-4	9.820404300288532E-4	8.640058168444918E-4	4.582743646887616E-4	3.153460537059272E-4	7.506209857694698E30	0.6058409869254667	0.004900745983616049	1.649655084522054	0.2563112837608488	0.2136037563457006	0.13218591255314865	0.3978990473402995	4.062265451159226	-495.7502218287268
7590000	-11.274492795420327	1.0358063572110798E-27	-473.42743006166575	121.27668753980869	21.314147237582773	-494.7415772992485	14.179156825936508	77.22910460912001	18.244305908455402	47.25421434785948	10.451625722200804	49.20342002734886	22.72078721763144	9.156342301733288	2.7344616353038016E26	0.19477476231993426	145.87339663679495	3.273313912072435	0.28272478633287706	0.19879651670548215	0.15747590784068205	0.36100278912095624	7.578476864584683E-5	-494.7415772992485
7620000	4.853999439344238	5.996293885591152E-32	-399.3823686115282	141.0079924947059	94.57740986198525	-493.95977847351344	0.027910227072183172	0.12253264658858755	0.1368751218924992	0.10094574236572049	0.05014750196853002	0.014691783274420648	0.022264329217216782	0.03889608989700245	2.9297380704249464E29	0.9856468255399939	0.02164271421747648	0.9605520152511214	0.3117592898314882	0.179727820120045	0.1625353203082611	0.34597756974020316	0.8480600724723739	-493.95977847351344
7650000	-30.20406164886174	1.2162382705099995E-25	-562.541689076751	112.3289666897621	-69.9858766400418	-492.5558124367092	146483.1098415678	245103.59509029682	291285.4638518862	881317.9826224677	32004.840877147413	687222.6289950536	318434.2440658946	131002.04328013139	6.332194471126024E24	0.16169838169263168	1312235.3528125403	1.5110538500261768	0.29043403940816653	0.1812883584073593	0.17434251277387317	0.3539350894105983	1.2165723429941722E-8	-492.5558124367092
7680000	6.546229632411887	1.6559604420275226E-32	-386.7951781256194	143.90390296900978	106.15354996025168	-492.94872808587104	0.005246041412879812	0.018853498526917752	0.029650908040167845	0.01820332033998049	0.007136891894212789	0.004162918018865568	0.012032947306559969	0.0027467428934250474	3.602768641381749E31	0.04346424021078822	0.01899567400959828	2.860133167101584	0.28628425396716733	0.19152326167287098	0.17920277226384299	0.34298971209611595	0.9670662425937626	-492.94872808587104
7710000	8.32614086248954	5.711710660841609E-33	-373.9307839233237	145.14542020658445	119.50463866765722	-493.4354225909809	0.0012792022548563527	0.005507891940417921	0.0020231286435238196	0.007113512583861598	0.0010722904783010694	0.0021718815577826266	0.0016120274830486929	0.004321770630593862	2.2813950045232894E31	0.5446984422135243	0.0065705235937462405	0.9970402001667883	0.3139297409643223	0.17052180586961724	0.15145685617038146	0.3640915969956763	2.9778490164595377	-493.4354225909809
7740000	7.250690723642661	9.942253215745763E-32	-390.3908791049711	139.67967222455354	104.39729400866867	-494.78817311363974	0.0029014528195864405	0.014560900409245637	0.019870047752668926	0.004087359676889718	0.014322330388158961	0.005586014309981989	0.013015974897588016	0.0017344635149564426	1.2764010620899475E30	0.6556118253912184	0.005540519988686971	2.6294747784371304	0.2740335065395259	0.14806827567320674	0.1621554774329885	0.4157427403542761	1.9277822346072098	-494.78817311363974
7770000	2.924045383450608	3.360110570105094E-31	-407.25827985654115	136.94657225186444	87.42928145001493	-494.68756130655606	0.019021176343775932	0.08411717491673851	0.07749681760988926	0.06699687636647819	0.04398817876374554	0.05755149519608743	0.09306668165596901	0.0647286450148513	3.4124360135766714E29	0.5868488002986332	0.0899616699475599	2.8830449074302416	0.2691037462622103	0.14566979728919816	0.18672317347608644	0.39850328297250226	0.24961470725282506	-494.68756130655606
7800000	-14.819013640464117	2.6203368303291238E-27	-496.41008389732025	119.59661275739904	-2.1505233055749926	-494.25956059174524	137.59474548066763	902.3433891725126	477.9279833219062	297.74583173442613	450.2706289693575	324.39554022217783	209.51672320630428	159.82920639616205	4.5050898418043004E26	0.27453116548047635	842.0463096701393	5.757186827034705	0.3250947120825252	0.16298210799235885	0.15692310033371829	0.35500007959139485	2.2037826217575563E-5	-494.25956059174524
7830000	-3.445012458242622	3.1068371309993092E-31	-438.91675523660655	137.43776270346646	54.78659159655486	-493.7033468331614	1.0085463961647056	3.108754514821923	4.308433328528221	2.150113807219795	3.27715966062451	0.4950573784802545	1.8842798949817579	5.145552165599382	3.129298728218225E29	0.7548083356533755	2.009897022467953	1.4022112841389773	0.3103248566094051	0.172558565038514	0.13331715936343602	0.3837994189886422	0.007158087359236811	-493.7033468331614
7860000	-21.652228786540405	9.715953142521019E-26	-533.5084690525753	112.73870088332748	-39.460265066817385	-494.04820398575794	7190.028546624773	11708.700055537178	24718.285928244313	51114.27787226088	8280.936400702232	6224.211259199372	21574.450600281256	14708.529687133452	6.056626103513188E24	0.28784134133685463	26633.360058249484	2.0730835019689433	0.3200280609640738	0.16342211207733165	0.17706496636357752	0.3394848605950145	9.055137583330386E-7	-494.04820398575794
7890000	-4.375511332686335	2.066566679154679E-28	-448.00194839265833	123.48834695182093	45.787823382071664	-493.78977177473	1.7563946372802783	12.262088512415785	8.232372191547386	4.197111032693693	2.8984052046370294	2.143128044820107	6.077947989130432	4.029349328720953	2.8471555040991644E25	0.968510700490219	4.227148436940824	1.573393629321822	0.27184561301517013	0.14999276136898487	0.19204099892941373	0.3861206266864287	0.00414267548503854	-493.78977177473
7920000	8.39157409155936	8.413679038320432E-33	-370.72191521986326	144.57697036885708	124.94823712234435	-495.6701523422076	5.727864923146162E-4	0.0019201860573349525	0.0013186771044627153	0.0023364753151058713	7.666862721029847E-4	5.600101057996583E-4	8.575609715042193E-5	2.625255650847835E-4	2.5748451117356856E31	0.32802246118950523	0.004019775590784923	1.6489328802741154	0.25787339220146405	0.1480524795118974	0.16325476666856734	0.43081936161806866	6.506235864816508	-495.6701523422076
7950000	7.067715922685693	6.553970312435624E-31	-396.98072864056536	136.1090457915696	100.98522051189282	-497.96594915245817	0.004482258183065089	0.025042742339794852	0.03722063209554083	0.016940048869810907	0.00246493163793037	0.015361254337770613	0.006744257308032631	0.006268242701430844	3.9453659023745794E29	0.3675421539509388	0.01067173638536087	4.4916479521702275	0.24758809878065952	0.23146640729655604	0.1857936889299164	0.33515180499286557	1.1857650458643882	-497.96594915245817
7980000	-17.70125911315718	2.0997679816672903E-24	-510.15444567786597	106.28647334507242	-15.755999556550577	-494.3984461213154	424.8776194153192	2527.4097888719657	2549.509578115232	1293.6722003928267	692.5708504537625	720.2973772948791	895.3933495885209	282.02547283990316	4.250186579593438E22	0.9288980712223812	2416.060886507912	2.451076202556958	0.24569624004406376	0.18664201762394894	0.1480459561166145	0.41961578621537027	7.632026465059415E-6	-494.3984461213154
8010000	-32.07876796512586	1.6555648672044648E-20	-591.415968512995	88.55505556161592	-98.48796206596973	-492.9280064470254	1366065.2114453823	7475744.673643588	7657311.538965715	5636138.9312005155	3016872.748304153	1566590.7966575983	1900102.9976865116	210019.33594587602	2.535534922177048E19	0.5571831607392687	4487906.502001963	2.386422216340709	0.3106901243450833	0.15966067760710909	0.15133431480169765	0.37831488324610757	3.0155209370249684E-9	-492.9280064470254
8040000	-37.05959293666828	2.858177333706314E-20	-613.3125249428605	86.11035883355038	-120.45093003198217	-492.8615949108783	9316755.586468654	2.7668153397552334E7	4.505641533325399E7	3.23026783221791E7	4.010106945865832E7	2.038952709019578E7	1.7679945660699602E7	1686698.150362452	6.712836969025572E19	0.28825475619284524	5.0435505099051416E7	1.1580845292808373	0.287313105869223	0.17363964074622504	0.1787256170718592	0.3603216363126905	3.974857230570471E-10	-492.8615949108783
8070000	4.949806115276346	1.407070293595855E-29	-399.98287869377646	130.332220936214	97.4182288145696	-497.40110750834606	0.004056016804724693	0.014466669690366502	0.0166609153177598	0.028914354082169372	0.015659364218789468	0.009072656407651928	0.00623492459469375	0.0055602306379043155	7.161082798417498E28	0.18268533800364847	0.03373209630185902	4.312494485173493	0.3157021357865335	0.19492315569333682	0.1900639916961892	0.2993107168239383	0.3942952575477113	-497.40110750834606
8100000	3.357311139751591	1.8625050512446195E-27	-419.9306166581895	120.58051784440887	73.52226089378713	-493.4528775519766	0.050229628358232734	0.3117190755581534	0.23061937992376644	0.16896092965196546	0.043709378064193935	0.09641040109690881	0.06201082240641201	0.13345508593935138	2.8183078666871597E26	0.08402704130279495	0.04417715420526304	3.2754790856535254	0.27331332361334765	0.17956599834677933	0.18953760826855973	0.3575830697713109	0.2991302073233303	-493.4528775519766
8130000	1.3523771131835702	1.5172212643501245E-27	-404.7541962292097	120.36592721378064	88.95456223489902	-493.7087584641087	0.0064603180566666155	0.01700518571832636	0.02487366221903595	0.03307830102887802	0.016087923973514426	0.029883476143805852	0.009642446322812739	0.015879375530889427	1.549815318015892E26	0.8939086299628287	0.15798490118760145	0.8211601015773347	0.27818639300583914	0.18975562699235268	0.15161976166451832	0.38043821833728747	0.11386774033021897	-493.7087584641087
8160000	10.743953079133167	1.2619151149700793E-30	-366.01231186153797	134.07934700661735	126.34536609400084	-492.3576779555388	3.522637523059228E-4	0.0010896389054899105	8.516782151774432E-4	0.0019808954086190634	7.389706895899197E-4	3.618156091389301E-4	5.422987834843229E-4	1.1910574556418766E-4	4.04301577919976E28	0.7901577788373211	0.0017939546440220013	2.793863816352926	0.29520146719910917	0.1694577063109015	0.1590712125315491	0.3762696139584379	7.334452319267072	-492.3576779555388
8190000	-17.472140498488663	1.767614848690967E-24	-518.1105076862171	106.77980324742329	-25.528050031289375	-492.58245765492774	1166.6866100705215	3899.727792983328	1772.6516702887232	3549.7889333713474	559.8600651960754	4750.61018973516	620.4702927179959	2361.0283290357584	1.7258257119112672E23	0.7030319684080802	1260.830495102357	2.5809765160647102	0.2794186565150739	0.17038096494761806	0.18321901837311808	0.3669813601641877	1.4512395967819893E-5	-492.58245765492774
8220000	-2.895595698775144	2.635128939279974E-28	-443.5380594980743	124.45912778982058	48.62471530527762	-492.1627748033519	0.5309221977331654	0.5496052274385316	1.0802493799527457	0.2609340990417169	0.227111260309483	0.616690794361111	2.0524448361384953	2.097994436083903	1.4175612353528095E27	0.5080990088423831	1.941503164950508	2.687899711884747	0.29684724892215475	0.16159865008322244	0.16119135020605643	0.3803627507885643	0.009401138977807996	-492.1627748033519
8250000	10.668433438859704	3.5189401471119427E-31	-369.9298866960857	137.7517637742203	123.45941468060393	-493.3893013766896	6.653996878781244E-4	0.0035191119545450976	0.002170740854214765	0.0017630827403643248	3.9484563216627257E-4	7.88324386294457E-4	8.686280647109765E-4	5.911274671955136E-4	1.3878072957300918E30	0.31629135331606195	0.0025150145719633824	0.9612624276088599	0.28831746154924864	0.18548062003118054	0.1603985179302706	0.36580340048929816	6.557281932874089	-493.3893013766896
8280000	-4.184634082378928	6.304277887080035E-28	-442.2031955971664	122.64748301237175	52.39777202448314	-494.60096762164954	0.5232623995937229	2.2939321413250804	1.4595399960175013	2.4215023829052966	0.633271647121239	0.6371775267246688	2.4271921079280014	1.1154497939432262	4.570405609948735E26	0.5743835403096912	3.578868959033588	1.6705674278210814	0.25070499614931785	0.18292964220347124	0.20270618707313368	0.36365917457407504	0.005247823328610423	-494.60096762164954
8310000	-79.5762775520577	3.702225094944407E-12	-833.5293063447981	50.001189325697084	-336.8317576044342	-496.6975487403639	5.9983584551042784E16	1.438068364221916E17	1.87300646585243584E17	1.27321247130854832E17	2.8669233750580244E16	8.6900005796419952E16	2.11505976054400704E17	3.4400197127705176E16	5.229895872380754E10	0.7976305040278884	8.134108950276024E16	0.7104755843221366	0.3143652991915126	0.17614889677410456	0.18401311607955934	0.3254726879548211	1.4530371401016353E-19	-496.6975487403639
8340000	7.138683797548204	7.638459980233543E-31	-390.6159994969892	135.2106969309458	103.99484910734407	-494.6108486043333	0.005394475046073685	0.020279843149754225	0.026942063996482662	0.015142291028066633	0.006139060445715363	0.01039477243275578	0.010023968413325047	0.008043964743938549	3.4584593818959764E28	0.9909179164285662	0.007850158120523117	4.7197279830855035	0.29138878217563663	0.15538095476852978	0.18246193309479644	0.3707683299610348	1.8416053314944665	-494.6108486043333
8370000	-3.554454688623443	2.746813225265592E-28	-446.7930687701895	123.68593968641339	46.890443500318746	-493.68351227050823	1.0043158295019852	3.209181834558857	2.2341488394858886	4.115119681197087	0.39691191197504155	3.5789244441338943	4.15006044731279	0.9245251242974137	8.392756862131101E26	0.19720816886041342	1.9878131699656199	2.3060746562937675	0.3075786818360915	0.18687686441783585	0.18046230314474623	0.32508215060132406	0.009214310043496167	-493.68351227050823
