name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Dypsis lanceolata 	 NA	NA	NA	292761	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis mananjarensis 	 NA	NA	NA	292762	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis pilulifera 	 NA	NA	NA	292763	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis scottiana 	 NA	NA	NA	293164	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis decaryi 	 NA	NA	NA	674195	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis decipiens 	 NA	NA	NA	674196	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dypsis sp. Mada25 	 NA	NA	NA	1304979	NA	NA	NA	131266	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Lemurophoenix halleuxii 	 NA	NA	NA	131278	NA	NA	NA	131277	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marojejya darianii 	 NA	NA	NA	131284	NA	NA	NA	131283	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Marojejya insignis 	 NA	NA	NA	292778	NA	NA	NA	131283	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Masoala madagascariensis 	 NA	NA	NA	131286	NA	NA	NA	131285	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Masoala kona 	 NA	NA	NA	292779	NA	NA	NA	131285	169711	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Laccospadix australasica 	 NA	NA	NA	115487	NA	NA	NA	115486	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Linospadix monostachya 	 NA	NA	NA	131282	NA	NA	NA	131281	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Linospadix longicruris 	 NA	NA	NA	154483	NA	NA	NA	131281	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Linospadix albertisiana 	 NA	NA	NA	292776	NA	NA	NA	131281	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Linospadix palmeriana 	 NA	NA	NA	292777	NA	NA	NA	131281	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Linospadix minor 	 NA	NA	NA	342556	NA	NA	NA	131281	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx stenocrista 	 NA	NA	NA	145679	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx albertisianus 	 NA	NA	NA	292743	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx awa 	 NA	NA	NA	292744	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx elegans 	 NA	NA	NA	292745	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx forbesii 	 NA	NA	NA	292746	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx hollrungii 	 NA	NA	NA	292747	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx lauterbachianus 	 NA	NA	NA	292748	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx multifidus 	 NA	NA	NA	292749	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx polyphyllus 	 NA	NA	NA	292750	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx sessiliflorus 	 NA	NA	NA	292751	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx sp. Dowe 727 	 NA	NA	NA	292752	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx sp. Dowe 728 	 NA	NA	NA	292753	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx sp. Dowe 729 	 NA	NA	NA	292754	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Calyptrocalyx yamutumene 	 NA	NA	NA	342555	NA	NA	NA	145678	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Howea belmoreana 	 NA	NA	NA	145691	NA	NA	NA	145690	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Howea forsteriana 	 NA	NA	NA	292773	NA	NA	NA	145690	169716	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Oncosperma tigillarium 	 NA	NA	NA	145697	NA	NA	NA	145696	169720	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Oncosperma horridum 	 NA	NA	NA	292780	NA	NA	NA	145696	169720	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Acanthophoenix rubra 	 NA	NA	NA	154465	NA	NA	NA	154464	169720	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Deckenia nobilis 	 NA	NA	NA	154478	NA	NA	NA	154477	169720	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Tectiphiala ferox 	 NA	NA	NA	154492	NA	NA	NA	154491	169720	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Drymophloeus subdistichus 	 NA	NA	NA	4716	NA	NA	NA	4715	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Drymophloeus litigiosus 	 NA	NA	NA	145687	NA	NA	NA	4715	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Drymophloeus hentyi 	 NA	NA	NA	1085970	NA	NA	NA	4715	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Drymophloeus oliviformis 	 NA	NA	NA	1085971	NA	NA	NA	4715	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Drymophloeus pachycladus 	 NA	NA	NA	1085972	NA	NA	NA	4715	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Veitchia sessilifolia 	 NA	NA	NA	44991	NA	NA	NA	44990	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Veitchia arecina 	 NA	NA	NA	132959	NA	NA	NA	44990	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Veitchia spiralis 	 NA	NA	NA	292785	NA	NA	NA	44990	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Veitchia filifera 	 NA	NA	NA	1085984	NA	NA	NA	44990	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Veitchia metiti 	 NA	NA	NA	1085985	NA	NA	NA	44990	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Veitchia vitiensis 	 NA	NA	NA	1085987	NA	NA	NA	44990	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Veitchia winin 	 NA	NA	NA	1085988	NA	NA	NA	44990	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Balaka seemannii 	 NA	NA	NA	115448	NA	NA	NA	115447	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Balaka burretiana 	 NA	NA	NA	292736	NA	NA	NA	115447	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Balaka longirostris 	 NA	NA	NA	292737	NA	NA	NA	115447	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Balaka tahitensis 	 NA	NA	NA	1085969	NA	NA	NA	115447	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Brassiophoenix schumannii 	 NA	NA	NA	115450	NA	NA	NA	115449	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Brassiophoenix drymophloeoides 	 NA	NA	NA	292739	NA	NA	NA	115449	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychosperma burretianum 	 NA	NA	NA	145706	NA	NA	NA	145705	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychosperma salomonense 	 NA	NA	NA	154487	NA	NA	NA	145705	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychosperma macarthurii 	 NA	NA	NA	292781	NA	NA	NA	145705	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychosperma microcarpum 	 NA	NA	NA	292782	NA	NA	NA	145705	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychosperma elegans 	 NA	NA	NA	674222	NA	NA	NA	145705	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychosperma caryotoides 	 NA	NA	NA	1085976	NA	NA	NA	145705	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychosperma cuneatum 	 NA	NA	NA	1085977	NA	NA	NA	145705	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychosperma lauterbachii 	 NA	NA	NA	1085978	NA	NA	NA	145705	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychosperma lineare 	 NA	NA	NA	1085979	NA	NA	NA	145705	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychosperma propinquum 	 NA	NA	NA	1085980	NA	NA	NA	145705	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychosperma pullenii 	 NA	NA	NA	1085981	NA	NA	NA	145705	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychosperma sanderianum 	 NA	NA	NA	1085983	NA	NA	NA	145705	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Wodyetia bifurcata 	 NA	NA	NA	147188	NA	NA	NA	147187	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Normanbya normanbyi 	 NA	NA	NA	184787	NA	NA	NA	184786	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Adonidia merrillii 	 NA	NA	NA	292693	NA	NA	NA	292692	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Adonidia sp. BJ-2011 	 NA	NA	NA	1085989	NA	NA	NA	292692	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Carpentaria acuminata 	 NA	NA	NA	292695	NA	NA	NA	292694	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ponapea ledermanniana 	 NA	NA	NA	292697	NA	NA	NA	292696	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ponapea palauensis 	 NA	NA	NA	292698	NA	NA	NA	292696	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ponapea hosinoi 	 NA	NA	NA	1085973	NA	NA	NA	292696	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Ptychococcus paradoxus 	 NA	NA	NA	292700	NA	NA	NA	292699	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Solfia samoensis 	 NA	NA	NA	292703	NA	NA	NA	292702	169722	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Cyrtostachys renda 	 NA	NA	NA	131265	NA	NA	NA	131264	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Cyrtostachys glauca 	 NA	NA	NA	154476	NA	NA	NA	131264	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele chaunostachys 	 NA	NA	NA	115471	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele microspadix 	 NA	NA	NA	131271	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele pinangoides 	 NA	NA	NA	145689	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele wendlandiana 	 NA	NA	NA	145692	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele brassii 	 NA	NA	NA	252710	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele aff. brassii JD7682 	 NA	NA	NA	252711	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele rhopalocarpa 	 NA	NA	NA	252712	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. A WB1096 	 NA	NA	NA	252713	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. B WB1135 	 NA	NA	NA	252714	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. C WB1068 	 NA	NA	NA	252715	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele costata 	 NA	NA	NA	252717	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele longispatha 	 NA	NA	NA	252718	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele macrospadix 	 NA	NA	NA	252719	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele palauensis 	 NA	NA	NA	252720	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. WB1043 	 NA	NA	NA	252721	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. Zona 894 	 NA	NA	NA	252722	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. Zona 895 	 NA	NA	NA	252723	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. CH269 	 NA	NA	NA	252724	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. JK20 	 NA	NA	NA	252725	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. A WB884 	 NA	NA	NA	252726	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele beguinii 	 NA	NA	NA	252735	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele dransfieldii 	 NA	NA	NA	252736	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele ramsayi 	 NA	NA	NA	264300	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele hombronii 	 NA	NA	NA	264301	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele vitiensis 	 NA	NA	NA	264302	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. Watling s.n. 	 NA	NA	NA	264303	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. CH281 	 NA	NA	NA	264304	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. Foster81-88 	 NA	NA	NA	264305	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. A WB1103 	 NA	NA	NA	265608	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele beccariana 	 NA	NA	NA	265609	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele sp. Moore 9271 	 NA	NA	NA	265762	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Hydriastele cylindrocarpa 	 NA	NA	NA	320630	NA	NA	NA	131270	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Iguanura wallichiana 	 NA	NA	NA	131274	NA	NA	NA	131273	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bentinckia nicobarica 	 NA	NA	NA	145673	NA	NA	NA	145672	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Bentinckia condapanna 	 NA	NA	NA	154468	NA	NA	NA	145672	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Dictyosperma album 	 NA	NA	NA	145686	NA	NA	NA	145685	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe elata 	 NA	NA	NA	154482	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe longipes 	 NA	NA	NA	292653	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe cagayanensis 	 NA	NA	NA	292765	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe delicatula 	 NA	NA	NA	292766	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe humilis 	 NA	NA	NA	292767	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe macgregorii 	 NA	NA	NA	292768	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe phillipsii 	 NA	NA	NA	292769	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe scitula 	 NA	NA	NA	292770	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe sibuyanensis 	 NA	NA	NA	292771	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe versteegiana 	 NA	NA	NA	292772	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe sp. Baker 1115 	 NA	NA	NA	293155	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe sp. Baker 1118 	 NA	NA	NA	293156	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe sp. Baker 1142 	 NA	NA	NA	293157	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe sp. Banka 2008 	 NA	NA	NA	293158	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe sp. Fernando 1624 	 NA	NA	NA	293159	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe sp. Zona s.n. 	 NA	NA	NA	293160	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe philippinensis 	 NA	NA	NA	293165	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Heterospathe sp. Baker 1130 	 NA	NA	NA	293166	NA	NA	NA	154481	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Clinostigma savoryanum 	 NA	NA	NA	180983	NA	NA	NA	180982	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Clinostigma exorrhizum 	 NA	NA	NA	292756	NA	NA	NA	180982	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Rhopaloblaste augusta 	 NA	NA	NA	184801	NA	NA	NA	184800	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Rhopaloblaste ledermanniana 	 NA	NA	NA	292671	NA	NA	NA	184800	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
Rhopaloblaste ceramica 	 NA	NA	NA	292783	NA	NA	NA	184800	NA	169703	169697	4710	NA	NA	NA	NA	40551	NA	NA	4734	4447	NA	NA	35493	NA	NA	33090	2759
